Gender;Birthdate;Age;Product;Date;Time;Quantity;Revenue
Женский;1994-01-29;31.0;Էջանիշ Թրթուր;2023-12-16;21:26:03;1;475.3
Женский;1994-01-29;31.0;Կեցության անտանելի թեթևությունը;2023-05-26;22:06:49;1;4840.3
Женский;1994-01-29;31.0;Հեռացողների եւ մնացողների պատմությունը;2023-05-26;22:06:49;1;5626.0
Женский;1994-01-29;31.0;Հրեշտակներ և դևեր;2023-03-25;21:57:02;1;7275.0
Женский;1994-01-29;31.0;Վերջին փորձությունը;2023-03-25;21:57:02;1;5810.3
Женский;2005-03-25;20.0;Degas;2023-12-27;23:01:34;1;10864.0
Женский;2005-03-25;20.0;Kandinsky;2023-12-27;23:01:34;1;10864.0
Женский;2005-03-25;20.0;Matisse;2023-12-27;23:01:34;1;10864.0
Женский;2005-03-25;20.0;Modigliani;2023-12-27;23:01:34;1;10864.0
Женский;2005-03-25;20.0;Monet;2023-12-27;23:01:34;1;10864.0
Женский;2005-03-25;20.0;Schiele;2023-12-27;23:01:34;1;10864.0
Женский;2005-03-25;20.0;Zangak էկո տոպրակ (Ա3) ամանորյա;2023-12-26;23:13:20;2;581.09
Женский;2005-03-25;20.0;Zangak էկո տոպրակ (Ա4) ամանորյա;2023-12-26;23:13:20;1;186.7
Женский;2005-03-25;20.0;Принципы. Жизнь и работа;2023-12-27;23:01:34;1;19968.0
Женский;2005-03-25;20.0;Կարիբյան գաղտնիք;2023-12-26;23:13:20;1;3640.54
Женский;2005-03-25;20.0;Կաֆկա (պատմվածքներ, աֆորիզմներ) հատոր1;2023-12-26;23:13:20;1;5621.5
Женский;2005-03-25;20.0;Հայրիկ, դու խենթ ես;2023-06-21;22:05:19;1;3385.3
Женский;2005-03-25;20.0;Հետաքննում է Պուարոն;2023-12-26;23:13:20;1;3640.57
Женский;2005-03-25;20.0;Հոբ;2023-12-27;23:01:34;1;2619.0
Женский;2005-03-25;20.0;Մոռացված սպանություն;2023-12-26;23:13:20;1;3777.07
Женский;2005-03-25;20.0;Պետրոսիկը և Լուսինը;2023-12-26;23:13:20;1;3190.83
Женский;2005-03-25;20.0;Սիրային բացիկ - Սեր;2023-06-21;22:05:19;1;970.0
Женский;2005-03-25;20.0;Սիրերգություն;2023-12-27;23:01:34;1;4850.0
Женский;2005-03-25;20.0;Սպիտակ կտորե պայուսակ - Անահիտ;2023-04-16;22:02:11;1;5723.0
Женский;1982-10-16;43.0;Zangak էկո տոպրակ (Ա4);2023-08-27;21:45:46;1;197.18
Женский;1982-10-16;43.0;Այն ինչ չեն սովորեցնում դպրոցում․ Տիեզերք;2023-04-18;22:02:26;1;4728.5
Женский;1982-10-16;43.0;Աշխարհի չեմպիոն Դանին;2023-08-27;21:45:46;1;3336.09
Женский;1982-10-16;43.0;Գիրք Մադմուազել Ուազոյի մասին;2023-08-27;21:45:46;1;4301.55
Женский;1982-10-16;43.0;Ինչքան բան ունեինք իրար ասելու;2023-08-27;21:45:46;1;5725.78
Женский;1982-10-16;43.0;Իջիր դուրս, խաղանք;2023-04-18;22:02:26;1;3900.0
Женский;1994-06-09;31.0;French Women Dont Get Fat;2023-05-31;22:01:10;1;6270.0
Женский;1994-06-09;31.0;Madame Bovary;2023-03-18;21:57:14;1;4940.0
Женский;1994-06-09;31.0;Noise;2023-01-14;22:04:40;1;6624.0
Женский;1994-06-09;31.0;Read This if You Want to Be InstagramFamous;2023-07-18;22:00:42;1;7800.0
Женский;1994-06-09;31.0;Стратегический маркетинг;2023-11-08;21:59:49;1;5890.0
Женский;1994-06-09;31.0;Աննան կանաչ կտուրներից;2023-02-18;22:22:31;1;4224.0
Женский;1994-06-09;31.0;Աստվածային կատակերգություն;2023-05-15;21:58:29;1;6710.4
Женский;1994-06-09;31.0;Արվեստի վարպետներ-խճանկար;2023-12-14;22:00:35;1;5750.4
Женский;1994-06-09;31.0;Էնեական;2023-07-18;22:00:42;1;5175.0
Женский;1994-06-09;31.0;Էջանիշ. Կլոդ Մոնե;2023-06-28;21:57:50;1;624.0
Женский;1994-06-09;31.0;Թունելից 13 կմ հեռավորության վրա;2023-03-18;21:58:24;1;4608.0
Женский;1994-06-09;31.0;Իմ գրադարանը․ Շիրվանզադե․ Քաոս;2023-06-23;21:59:46;1;3120.0
Женский;1994-06-09;31.0;Ինչքան բան ունեինք իրար ասելու;2023-01-14;22:04:40;1;5810.3
Женский;1994-06-09;31.0;Լռակյաց հիվանդը;2023-10-06;21:55:06;1;5568.0
Женский;1994-06-09;31.0;Խաղացողը;2023-07-18;22:00:42;1;5775.0
Женский;1994-06-09;31.0;Հաճախորդներ ամբողջ կյանքի համար;2023-03-18;21:57:14;1;5750.4
Женский;1994-06-09;31.0;Մանուշակագույն կով;2023-06-28;21:57:50;1;4790.4
Женский;1994-06-09;31.0;Շահնամե;2023-10-06;21:55:06;1;4790.4
Женский;1994-06-09;31.0;Ուժերի նոր բալանս;2023-06-11;22:25:17;1;5568.0
Женский;1994-06-09;31.0;Պինոկիո;2023-01-18;22:04:00;1;6984.0
Женский;1994-06-09;31.0;Սիրային նամակներ;2023-06-02;22:03:56;1;4704.0
Женский;1979-10-08;46.0;ANTARES (Fashion);2023-12-17;22:27:51;1;1835.22
Женский;1979-10-08;46.0;Desktop Pencil Sharpener - Dream Big -Unicorn;2023-12-17;22:27:51;1;4287.41
Женский;1979-10-08;46.0;Puzzle - Travel;2023-04-25;22:11:13;1;9068.96
Женский;1979-10-08;46.0;Zangak էկո տոպրակ (Ա3);2023-04-25;22:11:13;1;291.04
Женский;1979-10-08;46.0;Zangak էկո տոպրակ (Ա3) ամանորյա;2023-12-17;22:27:51;1;288.66
Женский;1979-10-08;46.0;Zangak էկո տոպրակ (Ա4);2023-10-20;21:57:35;1;200.0
Женский;1979-10-08;46.0;Zangak էկո տոպրակ (Ա5);2023-06-28;22:00:45;1;150.0
Женский;1979-10-08;46.0;Убийство Роджера Экройда;2023-06-28;22:00:45;1;2400.0
Женский;1979-10-08;46.0;Գունավոր մատիտներ - 12 գույն Me To You;2023-12-17;22:27:51;1;866.61
Женский;1979-10-08;46.0;Քամուց քշվածները. Հատոր 1;2023-10-20;21:57:35;1;5626.0
Женский;1998-01-28;27.0;16 հեքիաթ շարքից՝ Կիկոսի մահը;2023-08-14;21:58:17;1;288.0
Женский;1998-01-28;27.0;16 հեքիաթ շարքից՝ Ձախորդ Փանոսը;2023-08-14;21:58:17;1;288.0
Женский;1998-01-28;27.0;16 հեքիաթ շարքից՝ Սուտասանը;2023-08-14;21:58:17;1;288.0
Женский;1998-01-28;27.0;3-In-1 Spiral Notebook - Maxi Trio SpiralNotebook -Genius;2023-06-23;21:59:59;1;6901.22
Женский;1998-01-28;27.0;3-In-1 Spiral Notebook - Maxi Trio SpiralNotebook -Stars;2023-06-23;21:59:59;1;6901.24
Женский;1998-01-28;27.0;dream little star;2023-10-02;22:00:20;1;1600.0
Женский;1998-01-28;27.0;Gift Bag - Medium - Map;2023-10-02;22:00:20;1;2100.0
Женский;1998-01-28;27.0;I Used To Be A Newspaper Recycled Paper Pencil - Stars;2023-08-22;21:59:46;3;1680.0
Женский;1998-01-28;27.0;Quaderno Large - Lined - Stars;2023-10-02;22:00:20;1;2850.0
Женский;1998-01-28;27.0;Vincent van Gogh․ Wheatfield with Crows;2023-04-30;22:01:06;1;8604.44
Женский;1998-01-28;27.0;Windproof Lighter - Travel;2023-02-26;22:00:30;1;1536.0
Женский;1998-01-28;27.0;Zangak էկո տոպրակ (Ա3);2023-06-23;21:59:59;2;595.48
Женский;1998-01-28;27.0;Zangak էկո տոպրակ (Ա4);2023-04-30;22:01:06;1;195.56
Женский;1998-01-28;27.0;Карандаш Чернографитовый Graphix Нв;2023-08-22;21:59:46;5;525.0
Женский;1998-01-28;27.0;ԱՅԲԲԵՆԱՐԱՆ ՏԵՏՐ 2;2023-08-14;21:58:17;2;480.0
Женский;1998-01-28;27.0;ԱՅԲԲԵՆԱՐԱՆ ՏԵՏՐ 3;2023-08-14;21:58:17;1;240.0
Женский;1998-01-28;27.0;ԱՅԲԲԵՆԱՐԱՆ ՏԵՏՐ 4;2023-08-14;21:58:17;1;240.0
Женский;1998-01-28;27.0;Գրիչ FunWrite Велосипеды 0,5մմ կապույտ;2023-06-23;21:59:59;1;518.43
Женский;1998-01-28;27.0;Գրիչ FunWrite Машины Цвет красный 0,5մմ կապույտ;2023-02-26;22:00:30;1;533.5
Женский;1998-01-28;27.0;Գրիչ FunWrite Романтическое путешествие Париж 0,5մմկապույտ;2023-06-23;21:59:59;2;1036.86
Женский;1998-01-28;27.0;Գրիչ կապույտ Funwrite. Lollipop.лисички 0,5мм Синяя;2023-08-22;21:59:46;8;2744.0
Женский;1998-01-28;27.0;Գրչատուփ - Dog;2023-08-22;21:59:46;1;1610.0
Женский;1998-01-28;27.0;Գրչատուփ-հավաքածու Frutikis;2023-08-22;21:59:46;1;11830.0
Женский;1998-01-28;27.0;Թուղթ նշումի Attache;2023-08-22;21:59:46;1;343.0
Женский;1998-01-28;27.0;Նյումեգյան Էջանիշ. Ռոնալդու;2023-06-23;21:59:59;1;461.87
Женский;1998-01-28;27.0;Նշումի թուղթ դեղին ֊ Post It;2023-08-22;21:59:46;1;175.0
Женский;1998-01-28;27.0;Ուսապարկ - Dog;2023-08-22;21:59:46;1;14070.0
Женский;1998-01-28;27.0;Ուսապարկ Frutikis;2023-08-22;21:59:46;1;20230.0
Женский;1998-01-28;27.0;Ռետին Magnito ER-23 прямоугольный;2023-08-22;21:59:46;1;385.0
Женский;1998-01-28;27.0;Սոսինձ Fairy Tale;2023-08-22;21:59:46;1;420.0
Женский;1998-01-28;27.0;Սրիչ Attache Selection Nature;2023-08-22;21:59:46;1;175.0
Женский;1998-01-28;27.0;Տետր 40 էջ քառակուսի - НОЧНОЙ ЛЕС;2023-10-02;22:00:20;1;1200.0
Женский;1998-01-28;27.0;Տետր 40 էջ քառակուսի - ПРИТЯЖЕНИЕ;2023-10-02;22:00:20;1;1200.0
Женский;1998-01-28;27.0;Տետր 40 էջ քառակուսի - Сказочная галактика;2023-10-02;22:00:20;1;1200.0
Женский;1998-01-28;27.0;Քանոն 15սմ;2023-08-22;21:59:46;2;1120.0
Мужской;2009-03-01;16.0;Zangak էկո տոպրակ (Ա4);2023-01-11;22:00:36;1;195.15
Мужской;2009-03-01;16.0;Zangak էկո տոպրակ (Ա5);2023-07-03;22:15:52;1;150.0
Мужской;2009-03-01;16.0;Ամանորյա փոստային բացիկ, կատվիկ;2023-12-24;23:05:07;1;1152.0
Мужской;2009-03-01;16.0;Անուրջներ և մղձավանջներ;2023-10-06;21:58:13;1;3350.4
Мужской;2009-03-01;16.0;Գույներ;2023-12-24;23:05:07;1;2870.4
Мужской;2009-03-01;16.0;Գունավոր մատիտներ - 6 գույն Me To You;2023-01-08;21:57:21;1;475.0
Мужской;2009-03-01;16.0;Ընդվզող մարդը;2023-01-11;22:00:36;1;5605.0
Мужской;2009-03-01;16.0;Թունելից 13 կմ հեռավորության վրա;2023-02-23;21:59:58;1;4608.0
Мужской;2009-03-01;16.0;Կարիբյան գաղտնիք;2023-12-24;23:05:07;1;3744.0
Мужской;2009-03-01;16.0;ՀՀ Սահմանադրություն փոփոխություններով;2023-12-05;22:58:58;1;900.0
Мужской;2009-03-01;16.0;Մահ ամպերի մեջ;2023-07-03;22:15:52;1;3744.0
Мужской;2009-03-01;16.0;Մեզնից մեկը ստում է;2023-02-08;22:00:41;1;5800.0
Мужской;2009-03-01;16.0;Նոթատետր - The Champions;2023-02-23;21:59:58;1;470.4
Мужской;2009-03-01;16.0;Շուտով կգնամ 3-րդ դասարան;2023-02-08;22:00:41;1;960.0
Мужской;2009-03-01;16.0;Վիշապաքարի գաղտնիքը;2023-10-02;22:00:20;1;4790.4
Мужской;2009-03-01;16.0;Տետր 48 Էջ քառակուսի - Горизонт;2023-11-23;21:59:12;1;332.5
Мужской;2009-03-01;16.0;Տետր Բնագիտություն;2023-10-22;21:57:37;1;844.8
Женский;1999-07-24;26.0;Lion King - Hakuna Matata;2023-01-26;22:06:29;1;2336.76
Женский;1999-07-24;26.0;Wizard of Oz;2023-03-28;22:06:26;1;3200.0
Женский;1999-07-24;26.0;Zangak էկո տոպրակ (Ա4);2023-01-26;22:06:29;1;200.0
Женский;1999-07-24;26.0;Zangak էկո տոպրակ (Ա5);2023-11-03;21:58:14;1;150.0
Женский;1999-07-24;26.0;Вы, конечно, шутите, мистер Фейнман!;2023-09-15;22:01:47;1;2516.35
Женский;1999-07-24;26.0;Дневники. Я могу объяснить многое;2023-09-15;22:01:47;1;7642.25
Женский;1999-07-24;26.0;Монах, который продал свой феррари;2023-11-03;21:58:14;1;4940.47
Женский;1999-07-24;26.0;Ագնես;2023-08-08;21:53:09;1;2304.0
Женский;1999-07-24;26.0;Ալքիմիկոսը;2023-11-03;21:58:14;1;2870.67
Женский;1999-07-24;26.0;Դևը և օրիորդ Պրիմը;2023-08-08;21:53:09;1;3350.4
Женский;1999-07-24;26.0;Ինչ է պոպուլիզմը;2023-04-29;21:57:50;1;4608.0
Женский;1999-07-24;26.0;Նախաճաշ Թիֆընիի մոտ;2023-04-29;21:57:50;1;2400.0
Женский;1999-07-24;26.0;Սերոտոնին;2023-01-26;22:06:29;1;4858.51
Женский;1999-07-24;26.0;Սպանությունների ակումբ՝ ամեն հինգշաբթի;2023-11-03;21:58:14;1;6494.65
Женский;1995-06-12;30.0;Amazing Hair - Detangling Hair Brush -Avocado;2023-11-26;22:06:18;1;3375.0
Женский;1995-06-12;30.0;Desk Friends - Cactus;2023-11-26;22:06:18;1;5625.0
Женский;1995-06-12;30.0;Hitchhiker’S Guide To The Galaxy;2023-06-07;21:59:42;1;7392.0
Женский;1995-06-12;30.0;Meow - Correction Tape;2023-11-26;22:25:21;1;1387.5
Женский;1995-06-12;30.0;Meow - Ruler;2023-11-26;22:25:21;1;1012.5
Женский;1995-06-12;30.0;Saghmos ceramics;2023-11-26;22:06:18;1;3150.0
Женский;1995-06-12;30.0;Soap Bubbles -  Panda + Dino + Unicorn+Space;2023-11-26;22:25:21;4;4800.0
Женский;1995-06-12;30.0;Sound Machine With Fun Effects - SoundMachine - Aqua;2023-11-26;22:06:18;1;5025.0
Женский;1995-06-12;30.0;Xoxo - Lipstick Scented Eraser - Panda;2023-11-26;22:25:21;1;1012.5
Женский;1995-06-12;30.0;Zangak էկո տոպրակ (Ա3);2023-11-11;22:11:29;2;450.0
Женский;1995-06-12;30.0;Zangak էկո տոպրակ (Ա5);2023-11-26;22:06:18;1;112.5
Женский;1995-06-12;30.0;Այնտեղ, որտեղ խեցգետիններն են երգում;2023-12-24;22:55:36;1;4246.0
Женский;1995-06-12;30.0;Առաքում 1500;2023-06-07;21:59:42;1;1000.0
Женский;1995-06-12;30.0;Ատոմային սովորություններ;2023-12-24;22:55:36;1;5693.5
Женский;1995-06-12;30.0;Թավշյա ճագարը կամ ինչպես են խաղալիքները դառնում իսկական;2023-11-11;22:11:29;1;4526.29
Женский;1995-06-12;30.0;Խաննա;2023-11-11;22:11:29;1;5657.82
Женский;1995-06-12;30.0;Նյումեգյան Էջանիշ. Մեսսի;2023-11-26;22:25:21;1;367.5
Женский;1995-06-12;30.0;Ուժերի նոր բալանս;2023-12-24;22:55:36;1;5626.0
Женский;1995-06-12;30.0;Վիշապաքարի գաղտնիքը;2023-11-26;22:25:21;1;3742.5
Женский;1995-06-12;30.0;Ցտեսություն ծիտ;2023-06-07;21:59:42;1;4850.0
Женский;1995-06-12;30.0;Քարտեզ և Դրոշներ;2023-11-26;22:06:18;1;5550.0
Женский;1981-03-10;44.0;Fashion in Film;2023-12-12;21:59:31;1;11210.0
Женский;1981-03-10;44.0;Recycled Paper Pencil - I Used To Be ANewspaper KitGenius;2023-12-12;22:08:52;1;800.0
Женский;1981-03-10;44.0;Գրիչ PrimeWrite Скейтборд Паттерн 0,7մմ կապույտ;2023-12-12;22:08:52;1;650.0
Женский;1989-10-14;36.0;Anne of Green Gables;2023-03-12;22:09:23;1;4655.0
Женский;1989-10-14;36.0;Desk Friends - Shark;2023-06-21;22:16:26;1;7095.3
Женский;1989-10-14;36.0;Erasable Pen - Shark - Blue;2023-06-21;22:16:26;1;1324.46
Женский;1989-10-14;36.0;Magic Cube;2023-06-21;22:16:26;1;5061.31
Женский;1989-10-14;36.0;Mini Portable Console - Arcade Station;2023-08-12;21:58:33;1;10491.98
Женский;1989-10-14;36.0;Pin Badge Enamel - Harry Potter - DeathlyHallows;2023-03-09;22:05:12;1;2280.0
Женский;1989-10-14;36.0;Pin Badge Enamel - Harry Potter - Hogwarts;2023-03-09;22:05:12;1;2280.0
Женский;1989-10-14;36.0;Pocket Trowel Multi Tool;2023-12-22;23:31:02;1;10586.97
Женский;1989-10-14;36.0;Solar System - Set Of 9 Erasers;2023-06-21;22:16:26;1;3736.86
Женский;1989-10-14;36.0;Zangak էկո տոպրակ (Ա3);2023-06-21;22:16:26;1;295.81
Женский;1989-10-14;36.0;Zangak էկո տոպրակ (Ա4);2023-11-07;22:04:46;1;200.0
Женский;1989-10-14;36.0;Zangak էկո տոպրակ (Ա5);2023-08-12;21:58:33;1;148.02
Женский;1989-10-14;36.0;Zangak էկո տոպրակ (Ա5) ամանորյա;2023-12-22;23:31:02;1;148.03
Женский;1989-10-14;36.0;Бусидо. Военный канон самурая с комментариями;2023-11-16;21:58:15;1;4560.0
Женский;1989-10-14;36.0;Время — деньги!;2023-12-30;23:16:06;1;6375.0
Женский;1989-10-14;36.0;Квантовый воин: сознание будущего;2023-12-30;23:16:06;1;8415.0
Женский;1989-10-14;36.0;Маркер Для Белой Доски Profyboard Зеленый;2023-04-09;21:58:47;1;407.68
Женский;1989-10-14;36.0;Одураченные случайностью. О скрытой ролишанса в бизнесе и в жизни;2023-12-30;23:16:06;1;5185.0
Женский;1989-10-14;36.0;Привычки миллионеров. Принципы денежногомышления;2023-12-30;23:16:06;1;4930.0
Женский;1989-10-14;36.0;Страшные сказки дядюшки Монтегю;2023-11-07;22:04:46;1;7273.28
Женский;1989-10-14;36.0;Страшные сказки с Черного корабля;2023-11-07;22:04:46;1;7273.32
Женский;1989-10-14;36.0;Գրիչ FunWrite Машины Цвет красный 0,5մմ կապույտ;2023-04-09;21:58:47;1;503.77
Женский;1989-10-14;36.0;Գրիչ SlimWrite Black 0,5մմ կապույտ;2023-04-09;21:58:47;2;887.83
Женский;1989-10-14;36.0;Կյանքը հին հռովմեական ճանապարհի վրա;2023-06-21;22:16:26;1;2858.56
Женский;1989-10-14;36.0;Շուտով կգնամ 2-րդ դասարան;2023-08-07;21:59:13;1;970.0
Женский;1989-10-14;36.0;Ռուսերենի բառատետր 30 էջ;2023-04-09;21:58:47;1;334.58
Женский;1989-10-14;36.0;Սթիվ Ջոբս;2023-12-30;23:16:06;1;8491.5
Женский;1989-10-14;36.0;Տեսանելի մաթեմատիկա 1;2023-08-07;21:59:13;1;970.0
Женский;1989-10-14;36.0;Տետր 12 էջ տողանի - Транспорт;2023-05-25;22:02:48;1;124.8
Женский;1989-10-14;36.0;Տետր 12 էջ քառակուսի - Для мальчиков;2023-05-25;22:02:48;1;124.8
Женский;1989-10-14;36.0;Տետր 12 էջ քառակուսի - Транспорт;2023-04-09;21:58:47;1;154.01
Женский;1989-10-14;36.0;Տետր 18 էջ տողանի - Космическое путешествие;2023-04-09;21:58:47;2;366.38
Женский;1989-10-14;36.0;Տետր 18 էջ տողանի - Космическое путешествие;2023-04-09;21:58:47;1;183.19
Женский;1989-10-14;36.0;Տետր 18 էջ քառակուսի - Человек паук;2023-04-09;21:58:47;2;326.14
Женский;1989-10-14;36.0;Տետր 18 էջ քառակուսի - Эра динозавров;2023-05-25;22:02:48;1;144.0
Женский;1989-10-14;36.0;Տետր 24 էջ տողանի - Мяч в игре;2023-05-25;22:02:48;2;424.6
Женский;1989-10-14;36.0;Տետր ֆուտբոլ կարմիր 48 էջ;2023-04-09;21:58:47;1;806.03
Женский;1987-07-04;38.0;Becoming. Իմ պատմությունը;2023-08-01;22:00:46;1;5367.09
Женский;1987-07-04;38.0;Zangak էկո տոպրակ (Ա4);2023-01-28;22:03:43;1;194.46
Женский;1987-07-04;38.0;Карандаш - Sweet Dreams;2023-02-02;22:05:40;1;142.5
Женский;1987-07-04;38.0;Ալպիական մանուշակ;2023-08-01;22:00:46;1;4071.55
Женский;1987-07-04;38.0;Մատիտ - One;2023-02-02;22:05:40;3;456.0
Женский;1987-07-04;38.0;Նահապետի աշունը;2023-01-28;22:03:43;1;6585.84
Женский;1987-07-04;38.0;Փաթեթավորում;2023-08-01;22:00:46;2;875.36
Женский;1990-09-16;35.0;The World According To Karl: The Wit AndWisdom Of Karl Lagerfeld;2023-06-05;19:31:14;1;9120.0
Женский;1990-09-16;35.0;World History;2023-05-13;19:29:33;1;13490.0
Женский;1990-09-16;35.0;Անդրանիկի վերջին ձին;2023-04-20;22:04:35;1;3840.0
Женский;1976-10-18;49.0;Campbell: Magical Dragon Sparkly Stic;2023-12-01;22:00:00;1;3072.0
Женский;1976-10-18;49.0;Confess;2023-09-12;22:01:52;1;5556.21
Женский;1976-10-18;49.0;Hopeless;2023-09-12;22:01:52;1;5744.55
Женский;1976-10-18;49.0;Kafka: Letters to Milena;2023-12-01;22:00:00;1;4032.0
Женский;1976-10-18;49.0;Maximum Achievement;2023-10-03;21:58:31;1;8544.0
Женский;1976-10-18;49.0;Maybe Someday;2023-09-12;22:01:52;1;5556.27
Женский;1976-10-18;49.0;Mini Tick Tock Alarm Clock - Yellow;2023-02-07;21:59:42;1;4416.0
Женский;1976-10-18;49.0;Travel Pillow With Eye Mask - My Travel Buddy - Unicorn;2023-11-22;21:55:38;1;9690.0
Женский;1976-10-18;49.0;Verity;2023-09-12;22:01:52;1;6121.31
Женский;1976-10-18;49.0;Without Merit;2023-09-12;22:01:52;1;5367.87
Женский;1976-10-18;49.0;Zangak էկո տոպրակ (Ա3);2023-04-13;22:02:48;1;297.52
Женский;1976-10-18;49.0;Выйди из зоны комфорта. Рабочая тетрадь;2023-07-15;22:02:12;1;6432.0
Женский;1976-10-18;49.0;Мечтай как женщина, побеждай как мужчина.Мужские секреты достижения успеха, которые должна знать ка;2023-12-01;22:00:00;1;4032.0
Женский;1976-10-18;49.0;Наука влияния;2023-07-15;22:02:12;1;7104.0
Женский;1976-10-18;49.0;Поток: Психология оптимального переживания (обложка);2023-10-09;21:44:11;1;5795.0
Женский;1976-10-18;49.0;Сила уверенности в себе. Секретное оружиедля достижения успеха;2023-02-20;21:54:53;1;8100.0
Женский;1976-10-18;49.0;"Сказать жизни ""ДА!"": психолог в концлагере";2023-12-01;22:00:00;1;5184.0
Женский;1976-10-18;49.0;Արդիբուք Lingua․ Լեզուների աշխարհում մաս1;2023-11-05;21:49:56;1;9801.39
Женский;1976-10-18;49.0;Արդիփեն. Խոսող գրիչ տուփով;2023-11-05;21:49:56;1;19701.6
Женский;1976-10-18;49.0;Նվերը;2023-01-12;22:00:15;1;2688.0
Женский;1976-10-18;49.0;Ուրախ սառնաշաքար;2023-04-13;22:02:48;1;630.37
Женский;1976-10-18;49.0;Տասը ձագուկ (10 գրավիչ ձայն);2023-04-13;22:02:48;1;8448.98
Женский;1976-10-18;49.0;Փաթեթավորում;2023-01-12;22:00:15;1;460.0
Женский;1997-11-04;28.0;Zangak էկո տոպրակ (Ա4);2023-04-25;22:13:33;1;195.12
Женский;1997-11-04;28.0;Алеф;2023-12-06;21:58:21;1;5130.0
Женский;1997-11-04;28.0;Сиддхартха. Путешествие к земле Востока;2023-04-15;21:55:34;1;4032.0
Женский;1997-11-04;28.0;Тысяча сияющих солнц;2023-04-25;22:13:33;1;6941.85
Женский;1997-11-04;28.0;Էջանիշ․ Ֆրանց Կաֆկա;2023-04-25;22:13:33;1;458.43
Мужской;1993-01-01;32.0;44 ՕՐ․ Օրագիր անտեսանելի պատերազմից;2023-07-01;21:58:53;1;15440.0
Мужской;1993-01-01;32.0;Ariel;2023-07-01;21:58:53;1;6336.0
Мужской;1993-01-01;32.0;Cigarette Packet Holder No Smoking - Kitty;2023-01-21;22:14:30;1;3450.0
Мужской;1993-01-01;32.0;Fitness Towel - Stars;2023-12-19;22:35:43;1;5745.23
Мужской;1993-01-01;32.0;Gentlemen - Drink Markers  - Set Of 6;2023-08-29;22:06:36;1;3504.0
Мужской;1993-01-01;32.0;Kahlo;2023-02-13;22:00:05;1;10667.51
Мужской;1993-01-01;32.0;Kaleidoscope - Space;2023-05-09;22:01:37;1;3610.0
Мужской;1993-01-01;32.0;Mobile Photo Clip 10 Clips;2023-12-19;22:35:43;1;4242.67
Мужской;1993-01-01;32.0;Pencil- Ruler;2023-03-21;21:56:05;1;1350.0
Мужской;1993-01-01;32.0;Posters: Box of Assorted Posters;2023-05-09;22:01:37;1;3230.0
Мужской;1993-01-01;32.0;Set Of 3 Hair Scrunchies - Hair We Are! -Stars;2023-05-09;22:01:37;1;3990.0
Мужской;1993-01-01;32.0;Zangak էկո տոպրակ (Ա3) ամանորյա;2023-12-19;22:35:43;1;280.16
Мужской;1993-01-01;32.0;Zangak էկո տոպրակ (Ա4);2023-01-22;22:04:37;1;196.49
Мужской;1993-01-01;32.0;Братья Карамазовы;2023-07-01;21:58:53;1;6912.0
Мужской;1993-01-01;32.0;Искусственный интеллект, авт.Пиковер Клиффорд;2023-06-08;19:44:53;1;8352.0
Мужской;1993-01-01;32.0;Карандаш - Sweet Dreams;2023-03-21;21:56:05;1;150.0
Мужской;1993-01-01;32.0;Открытки - Анна Черкашёва;2023-02-13;22:18:24;1;1930.0
Мужской;1993-01-01;32.0;Шестерка Атласа;2023-06-03;21:58:55;1;6909.26
Мужской;1993-01-01;32.0;Արմենիա, Армения. Armenia ֆոտոալբոմ;2023-08-29;22:13:41;2;16017.78
